No,Date,handover_success_rate,DRB.RlcDelayUI,DRB.AirIfDelayUI,DRB.RlcSduDelayDl,DRB.AirIfDelayDl,Delay
1534,2021/7/7 9:00,0.9780221,0.247988526,0.272666514,0.523575653,0.586722336,1.630953029
1535,2021/7/7 10:00,0.978068829,0.621537255,0.649606949,0.181930277,0.332115384,1.785189866
1536,2021/7/7 11:00,0.970502234,0.085986751,0.028008213,0.63765113,0.403252574,1.154898667
1537,2021/7/7 12:00,0.985751874,0.392088086,0.39471164,0.436371179,0.64431529,1.867486195
1538,2021/7/7 13:00,0.973821689,0.588609205,0.509402713,0.257421851,0.583285386,1.938719155
1539,2021/7/7 14:00,0.973372566,0.326618922,0.652171157,0.586313228,0.55604364,2.121146947
1540,2021/7/7 15:00,0.972421445,0.029284731,0.543617872,0.567441589,0.652041026,1.792385219
1541,2021/7/7 16:00,0.974998738,0.445225941,0.629070728,0.537076111,0.505347421,2.116720201
1542,2021/7/7 17:00,0.969764958,0.591702512,0.277770309,0.606158111,0.509791146,1.985422079
1543,2021/7/7 18:00,0.978531235,0.587596828,0.424471613,0.40963184,0.429060364,1.850760645
1544,2021/7/7 19:00,0.979362148,0.532187557,0.486819706,0.270480242,0.628501538,1.917989044
1545,2021/7/7 20:00,0.979866211,0.489854528,0.513394144,0.302070017,0.235450907,1.540769596
1546,2021/7/7 21:00,0.966999244,0.393575691,0.636565969,0.009787522,0.529859696,1.569788878
1547,2021/7/7 22:00,0.96377026,0.371152342,0.642172152,0.237976264,0.240582736,1.491883495
1548,2021/7/7 23:00,0.964665854,0.124172305,0.373246673,0.474565018,0.664551199,1.636535196
1549,2021/7/8 0:00,0.961300693,0.481909144,0.491470769,0.548996439,0.62596363,2.148339982
1550,2021/7/8 1:00,0.974550267,0.224403216,0.36036874,0.508473749,0.611997252,1.705242957
1551,2021/7/8 2:00,0.964055895,0.27053305,0.548303106,0.56943022,0.655159167,2.043425543
1552,2021/7/8 3:00,0.973964083,0.585910234,0.17841503,0.473945227,0.63853115,1.876801641
1553,2021/7/8 4:00,0.985164469,0.432889517,0.480396109,0.481596631,0.654482541,2.049364799
1554,2021/7/8 5:00,0.97825834,0.562306305,0.486545657,0.41560415,0.1527889,1.617245012
1555,2021/7/8 6:00,0.986472497,0.653186776,0.516697616,0.386098247,0.52052156,2.076504200
1556,2021/7/8 7:00,0.973453292,0.454245214,0.551394861,0.216082511,0.218020662,1.439743248
1557,2021/7/8 8:00,0.966309277,0.46792352,0.512109184,0.538379661,0.517271472,2.035683837
1558,2021/7/8 9:00,0.986670607,0.289431372,0.147264994,0.520815024,0.491808579,1.449319970
1559,2021/7/8 10:00,0.969386609,0.570851313,0.436370028,0.056922574,0.111341047,1.175484962
1560,2021/7/8 11:00,0.961977258,0.426168384,0.652445985,0.248578644,0.156751588,1.483944601
1561,2021/7/8 12:00,0.969715128,0.612617082,0.335865789,0.36780908,0.651709948,1.968001899
1562,2021/7/8 13:00,0.988953888,0.624082045,0.435104749,0.198394992,0.297376974,1.554958760
1563,2021/7/8 14:00,0.986741102,0.342218109,0.571206106,0.526735709,0.628309168,2.068469092
1564,2021/7/8 15:00,0.987867197,0.554299261,0.597235863,0.356719893,0.646242017,2.154497035
1565,2021/7/8 16:00,0.966806953,0.527280386,0.484804055,0.653543012,0.164518898,1.830146351
1566,2021/7/8 17:00,0.988623809,0.128905348,0.537092281,0.630636378,0.541922283,1.838556290
1567,2021/7/8 18:00,0.974729781,0.646394451,0.453037675,0.06723526,0.157152101,1.323819486
1568,2021/7/8 19:00,0.989008919,0.466711074,0.161513751,0.610975717,0.613076894,1.852277436
1569,2021/7/8 20:00,0.980110998,0.606879933,0.551869023,0.307456771,0.079950561,1.546156287
1570,2021/7/8 21:00,0.968087008,0.525019636,0.660097701,0.232750354,0.488229177,1.906096868
1571,2021/7/8 22:00,0.976429015,0.612565843,0.45294329,0.21200292,0.238918141,1.516430194
1572,2021/7/8 23:00,0.971816227,0.501266702,0.625805644,0.324805112,0.336054062,1.787931521
1573,2021/7/9 0:00,0.965554014,0.38594662,0.620853183,0.286607145,0.244411713,1.537818661
1574,2021/7/9 1:00,0.987512133,0.280779916,0.518481021,0.636233793,0.443571272,1.879066002
1575,2021/7/9 2:00,0.98717113,0.564792007,0.260521995,0.644554693,0.605779955,2.075648651
1576,2021/7/9 3:00,0.989638797,0.512281562,0.442939834,0.392373102,0.638973735,1.986568234
1577,2021/7/9 4:00,0.967021085,0.381257146,0.394673679,0.555424298,0.55947619,1.890831314
1578,2021/7/9 5:00,0.988693875,0.431117783,0.124058403,0.615238779,0.411084709,1.581499674
1579,2021/7/9 6:00,0.987505238,0.502356188,0.579774284,0.595358059,0.024634169,1.702122700
1580,2021/7/9 7:00,0.977417835,0.649895041,0.436611592,0.60355196,0.147679024,1.837737616
1581,2021/7/9 8:00,0.984214403,0.12199299,0.024015156,0.538567337,0.504587541,1.189163023
1582,2021/7/9 9:00,0.974242549,0.645917998,0.220917285,0.615021271,0.559008734,2.040865289
1583,2021/7/9 10:00,0.989385606,0.286659499,0.271066551,0.509448714,0.597626667,1.664801431
1584,2021/7/9 11:00,0.984805489,0.651156918,0.416607066,0.235661601,0.665711023,1.969136608
1585,2021/7/9 12:00,0.981995035,0.650017283,0.513279063,0.460478937,0.411946399,2.035721682
1586,2021/7/9 13:00,0.963253753,0.054629088,0.381724958,0.559331122,0.523420501,1.519105670
1587,2021/7/9 14:00,0.961146887,0.474969443,0.164261492,0.652662912,0.371190837,1.663084684
1588,2021/7/9 15:00,0.988287245,0.465314201,0.03529311,0.659813053,0.491123504,1.651543867
1589,2021/7/9 16:00,0.967480204,0.416446298,0.109849398,0.642584506,0.645193077,1.814073279
1590,2021/7/9 17:00,0.964729152,0.088140514,0.103256725,0.431194841,0.608297812,1.230889892
1591,2021/7/9 18:00,0.96168183,0.496075946,0.61617999,0.22406692,0.089405842,1.425728699
1592,2021/7/9 19:00,0.97200327,0.354564228,0.304224956,0.528669697,0.532802596,1.720261477
1593,2021/7/9 20:00,0.969945611,0.577581609,0.535391699,0.414042748,0.085489091,1.612505147
1594,2021/7/9 21:00,0.963401161,0.625762022,0.500266658,0.150335114,0.060977851,1.337341645
1595,2021/7/9 22:00,0.985829542,0.600675347,0.205276562,0.586762168,0.596082769,1.988796845
1596,2021/7/9 23:00,0.965887846,0.644858977,0.537047776,0.661590205,0.623716763,2.467213721
1597,2021/7/10 0:00,0.98429048,0.401513492,0.602817714,0.409912602,0.007405235,1.421649044
1598,2021/7/10 1:00,0.970146188,0.653829791,0.454487328,0.383440949,0.59975661,2.091514678
1599,2021/7/10 2:00,0.982152057,0.577974866,0.503904652,0.420073635,0.485717794,1.987670946
1600,2021/7/10 3:00,0.980420083,0.382796822,0.236698129,0.619821672,0.60128169,1.840598314
1601,2021/7/10 4:00,0.985221964,0.034670777,0.068711883,0.573333636,0.541523609,1.218239904
1602,2021/7/10 5:00,0.969277289,0.58507783,0.481178114,0.094831908,0.537799176,1.698887029
1603,2021/7/10 6:00,0.967240442,0.255639587,0.466032313,0.490476467,0.651333869,1.863482237
1604,2021/7/10 7:00,0.963235024,0.45435083,0.66592151,0.426452188,0.017944466,1.564668995
1605,2021/7/10 8:00,0.965197044,0.484005783,0.5486894,0.56141521,0.564073653,2.158184046
1606,2021/7/10 9:00,0.976177742,0.254581672,0.360410718,0.523785723,0.507206723,1.645984835
1607,2021/7/10 10:00,0.965755258,0.280933567,0.064611341,0.535577326,0.50137937,1.382501604
1608,2021/7/10 11:00,0.974206836,0.165546941,0.257189977,0.430656176,0.65630461,1.509697704
1609,2021/7/10 12:00,0.975650938,0.556555118,0.591570227,0.66115365,0.506430706,2.315709701
1610,2021/7/10 13:00,0.967415649,0.369141101,0.660993059,0.392571491,0.384752825,1.807458476
1611,2021/7/10 14:00,0.985099438,0.527206398,0.560255641,0.033019282,0.626253798,1.746735119
1612,2021/7/10 15:00,0.966178707,0.662720344,0.437494909,0.360969953,0.426146557,1.887331761
1613,2021/7/10 16:00,0.972271325,0.402154251,0.651205912,0.384795946,0.271115399,1.709271509
1614,2021/7/10 17:00,0.965703808,0.604372597,0.613662812,0.405418505,0.068688109,1.692142023
1615,2021/7/10 18:00,0.986031433,0.082135066,0.127167143,0.573957082,0.438585892,1.221845183
1616,2021/7/10 19:00,0.975926304,0.423312999,0.643155406,0.612715182,0.073815468,1.752999055
1617,2021/7/10 20:00,0.961601091,0.662902154,0.166064663,0.395980491,0.665485994,1.890433303
1618,2021/7/10 21:00,0.967308002,0.392691127,0.286339779,0.537852273,0.582002038,1.798885218
1619,2021/7/10 22:00,0.98055102,0.011279525,0.188856219,0.430363717,0.579578469,1.210077930
1620,2021/7/10 23:00,0.978522529,0.574559631,0.459244546,0.160753592,0.177330038,1.371887807
1621,2021/7/11 0:00,0.977034059,0.517992584,0.510846643,0.604337365,0.408192246,2.041368838
1622,2021/7/11 1:00,0.966024317,0.351840366,0.177867433,0.6231016,0.554440539,1.707249937
1623,2021/7/11 2:00,0.96837398,0.61797967,0.167886476,0.425863549,0.613303342,1.825033037
1624,2021/7/11 3:00,0.977617195,0.429442384,0.573771262,0.160436426,0.573303657,1.736953728
1625,2021/7/11 4:00,0.972585923,0.431816585,0.601945987,0.35314783,0.530424239,1.917334641
1626,2021/7/11 5:00,0.972801971,0.583764264,0.20279325,0.660502355,0.666168534,2.113228403
1627,2021/7/11 6:00,0.987059797,0.483629966,0.366795846,0.524328108,0.566861935,1.941615856
1628,2021/7/11 7:00,0.960002985,0.576416447,0.601191464,0.171813167,0.364605434,1.714026512
1629,2021/7/11 8:00,0.963088837,0.169889161,0.143821121,0.408835006,0.664356773,1.386902061
1630,2021/7/11 9:00,0.969352938,0.617683291,0.655655279,0.353335174,0.314706731,1.941380474
1631,2021/7/11 10:00,0.988579527,0.574606722,0.532553021,0.58359241,0.273777855,1.964530008
1632,2021/7/11 11:00,0.984335459,0.467466463,0.594860498,0.297897879,0.15647939,1.516704230
1633,2021/7/11 12:00,0.985692447,0.213732961,0.640367044,0.511295915,0.584126816,1.949522736
1634,2021/7/11 13:00,0.976114485,0.620945059,0.506895462,0.599698915,0.014059317,1.741598753
1635,2021/7/11 14:00,0.96097642,0.592704301,0.495184724,0.30506613,0.496817131,1.889772286
1636,2021/7/11 15:00,0.96006911,0.600548644,0.395687259,0.599837385,0.472031414,2.068104703
1637,2021/7/11 16:00,0.968864344,0.120176764,0.310029532,0.601243965,0.416147338,1.447597599
1638,2021/7/11 17:00,0.98508216,0.534887767,0.520696928,0.584027042,0.350781895,1.990393633
1639,2021/7/11 18:00,0.984928216,0.665096919,0.459432874,0.378633499,0.0267913,1.529954592
1640,2021/7/11 19:00,0.961890665,0.613635569,0.606751082,0.6451046,0.538433591,2.403924842
1641,2021/7/11 20:00,0.969636252,0.458679382,0.603000139,0.62869052,0.575134174,2.265504214
1642,2021/7/11 21:00,0.975538382,0.63144878,0.565770585,0.227052439,0.239099978,1.663371782
1643,2021/7/11 22:00,0.986092171,0.065073953,0.286483165,0.633672977,0.611812638,1.597042734
1644,2021/7/11 23:00,0.981456149,0.434577738,0.58396563,0.466704176,0.323104379,1.808351923
1645,2021/7/12 0:00,0.989688988,0.587312345,0.645047216,0.471549443,0.400188494,2.104097497
1646,2021/7/12 1:00,0.985919028,0.068706723,0.478214223,0.650855291,0.385876947,1.583653185
1647,2021/7/12 2:00,0.977611274,0.635765609,0.647216947,0.265404362,0.541294898,2.089681816
1648,2021/7/12 3:00,0.972565029,0.471402889,0.164189644,0.570612773,0.471715105,1.677920412
1649,2021/7/12 4:00,0.978257261,0.645347617,0.562028049,0.074159621,0.28030998,1.561845266
1650,2021/7/12 5:00,0.982409063,0.161725947,0.26013855,0.567613943,0.475966672,1.465445113
1651,2021/7/12 6:00,0.970350343,0.559307291,0.447940463,0.023992919,0.491711,1.522951673
1652,2021/7/12 7:00,0.961509642,0.475860256,0.592904275,0.08265392,0.539927717,1.691346167
1653,2021/7/12 8:00,0.965342651,0.651184032,0.446767117,0.459784666,0.605292921,2.163028736
1654,2021/7/12 9:00,0.985991237,0.153099175,0.410401749,0.557574725,0.504641612,1.625717262
1655,2021/7/12 10:00,0.987243003,0.616828597,0.602496328,0.23779942,0.583475401,2.040599747
1656,2021/7/12 11:00,0.963088706,0.624768829,0.542518696,0.06552875,0.491800907,1.724617183
1657,2021/7/12 12:00,0.982440912,0.641284471,0.40166531,0.579655014,0.166502122,1.789106916
1658,2021/7/12 13:00,0.97375681,0.579712216,0.422301633,0.046637796,0.082603099,1.131254745
1659,2021/7/12 14:00,0.987206887,0.319807044,0.210726576,0.619133318,0.582102875,1.731769812
1660,2021/7/12 15:00,0.988420648,0.437652687,0.358476386,0.37243643,0.65510362,1.823669123
1661,2021/7/12 16:00,0.978197129,0.595818487,0.640939065,0.398134862,0.284091792,1.918984206
1662,2021/7/12 17:00,0.981994376,0.581291326,0.469221442,0.452859684,0.116651392,1.620023843
1663,2021/7/12 18:00,0.981745634,0.54774407,0.664236978,0.181288872,0.345924889,1.739194810
1664,2021/7/12 19:00,0.96836126,0.616448631,0.658562697,0.07229487,0.144128084,1.491434282
1665,2021/7/12 20:00,0.962418588,0.658198185,0.185492771,0.626740297,0.384720466,1.855151719
1666,2021/7/12 21:00,0.963351088,0.496190083,0.544766055,0.19757813,0.28659059,1.525124857
1667,2021/7/12 22:00,0.972049301,0.56988789,0.224833832,0.521995285,0.652803701,1.969520708
1668,2021/7/12 23:00,0.976086668,0.574933031,0.561693302,0.195757385,0.168294526,1.500678244
1669,2021/7/13 0:00,0.974890844,0.154487491,0.168568314,0.649755836,0.451901812,1.424713454
1670,2021/7/13 1:00,0.964541253,0.440811052,0.620573205,0.422739014,0.258553478,1.742676749
1671,2021/7/13 2:00,0.967268901,0.440568975,0.636217546,0.567557226,0.391098567,2.035442313
1672,2021/7/13 3:00,0.97312139,0.533559942,0.57218615,0.354953823,0.467675283,1.928375198
1673,2021/7/13 4:00,0.968779234,0.102855076,0.605242175,0.599026239,0.612270992,1.919394481
1674,2021/7/13 5:00,0.980162268,0.565173048,0.562134527,0.17136823,0.544720483,1.843396287
1675,2021/7/13 6:00,0.97412446,0.649255397,0.604781384,0.470047259,0.429890251,2.153974291
1676,2021/7/13 7:00,0.961922182,0.157148251,0.510741228,0.576668647,0.48009285,1.724650976
1677,2021/7/13 8:00,0.973482288,0.404774731,0.611891334,0.202194118,0.069462431,1.288322615
1678,2021/7/13 9:00,0.988857826,0.50154306,0.151098123,0.415413357,0.661326111,1.729380651
1679,2021/7/13 10:00,0.973416785,0.424045548,0.593663969,0.485532553,0.209101181,1.712343251
1680,2021/7/13 11:00,0.960166349,0.462875764,0.632291322,0.320752433,0.122037682,1.537957201
1681,2021/7/13 12:00,0.986049172,0.502187487,0.638889427,0.175676404,0.172671967,1.489425285
1682,2021/7/13 13:00,0.968013865,0.60674282,0.473945675,0.14284825,0.609050854,1.832587598
1683,2021/7/13 14:00,0.973643361,0.08074862,0.17970893,0.645255495,0.596967729,1.502680773
1684,2021/7/13 15:00,0.976562105,0.563604684,0.474505979,0.150831136,0.243905658,1.432847456
1685,2021/7/13 16:00,0.97176027,0.596400353,0.513565952,0.248880286,0.122896876,1.481743468
1686,2021/7/13 17:00,0.98379698,0.497317369,0.565329889,0.237856041,0.621197573,1.921700872
1687,2021/7/13 18:00,0.987436345,0.201425909,0.50022342,0.428681169,0.638055139,1.768385638
1688,2021/7/13 19:00,0.968070288,0.582599405,0.171023745,0.66398681,0.530127963,1.947737923
1689,2021/7/13 20:00,0.962667812,0.243444666,0.375751319,0.625970947,0.38598628,1.631153213
1690,2021/7/13 21:00,0.985654959,0.505546969,0.453129094,0.583922887,0.663388388,2.205987338
1691,2021/7/13 22:00,0.968545621,0.34476343,0.127239093,0.519909005,0.597766467,1.589677994
1692,2021/7/13 23:00,0.988898339,0.506942668,0.563498235,0.403227275,0.281820728,1.755488905
1693,2021/7/14 0:00,0.971223386,0.085713786,0.156619129,0.578481123,0.466448876,1.287262913
1694,2021/7/14 1:00,0.981995897,0.136900785,0.355498058,0.548938566,0.635095187,1.676432595
1695,2021/7/14 2:00,0.986880917,0.617050805,0.62313734,0.212742507,0.201042596,1.653973247
1696,2021/7/14 3:00,0.965015066,0.004595771,0.398530192,0.448381264,0.608145752,1.459652979
1697,2021/7/14 4:00,0.969149685,0.568145244,0.575334603,0.357129301,0.27198186,1.772591008
1698,2021/7/14 5:00,0.988257198,0.502561026,0.616559178,0.121880336,0.353074098,1.594074639
1699,2021/7/14 6:00,0.985343705,0.5231977,0.518948792,0.200585652,0.587131857,1.829864001
1700,2021/7/14 7:00,0.970138643,0.395734435,0.647726246,0.273392343,0.650254585,1.967107609
1701,2021/7/14 8:00,0.964522859,0.52507699,0.636011042,0.043736643,0.514386306,1.719210981
1702,2021/7/14 9:00,0.98637653,0.529441683,0.614585779,0.479202654,0.01830941,1.641539526
1703,2021/7/14 10:00,0.96171588,0.488890161,0.657768051,0.47624409,0.171085103,1.793987404
1704,2021/7/14 11:00,0.987771633,0.544044564,0.511834107,0.109635687,0.262241329,1.427755687
1705,2021/7/14 12:00,0.988245188,0.6632191,0.354192657,0.517795063,0.108595285,1.643802104
1706,2021/7/14 13:00,0.977406121,0.598079042,0.470548703,0.16570584,0.496015231,1.730348816
1707,2021/7/14 14:00,0.982114065,0.47503257,0.61081068,0.157512647,0.257816333,1.50117223
1708,2021/7/14 15:00,0.985207722,0.359129791,0.071527983,0.490441186,0.510830895,1.431929855
1709,2021/7/14 16:00,0.977645911,0.509734676,0.517773221,0.64176268,0.659359219,2.328629795
1710,2021/7/14 17:00,0.982849731,0.329237308,0.265030744,0.643917654,0.464494463,1.702680169
1711,2021/7/14 18:00,0.962106947,0.008905238,0.120073895,0.562267294,0.601778129,1.293024557
1712,2021/7/14 19:00,0.988663133,0.486304615,0.546420216,0.337796401,0.435246743,1.805767975
1713,2021/7/14 20:00,0.966292746,0.647633188,0.45143085,0.495236691,0.662790762,2.257091491
1714,2021/7/14 21:00,0.967148842,0.545482898,0.638689356,0.345464632,0.460262448,1.989899334
1715,2021/7/14 22:00,0.984474124,0.649868172,0.416885412,0.616928582,0.000488784,1.684170950
1716,2021/7/14 23:00,0.983322779,0.445173371,0.323187216,0.5259802,0.496840416,1.791181203
1717,2021/7/15 0:00,0.961283519,0.19099895,0.07879159,0.636091472,0.549091401,1.454973413
1718,2021/7/15 1:00,0.986547537,0.071156257,0.057937248,0.626770498,0.541963711,1.297827714
1719,2021/7/15 2:00,0.965169744,0.051527159,0.039157973,0.479852362,0.594535434,1.165072929
1720,2021/7/15 3:00,0.976090561,0.539727106,0.587992508,0.039657704,0.502428316,1.669805634
1721,2021/7/15 4:00,0.988391978,0.64604647,0.654438201,0.470862056,0.659016859,2.430363586
1722,2021/7/15 5:00,0.964149643,0.632767592,0.255663885,0.474353168,0.574566349,1.937350993
1723,2021/7/15 6:00,0.981131186,0.316489009,0.189559709,0.585475957,0.620176722,1.711701397
1724,2021/7/15 7:00,0.982096981,0.217065222,0.480222104,0.384731544,0.617473145,1.699492015
1725,2021/7/15 8:00,0.982565811,0.565608152,0.527931748,0.383885359,0.383556518,1.860981778
1726,2021/7/15 9:00,0.979358246,0.436186643,0.115122024,0.580205761,0.442334906,1.573849334
1727,2021/7/15 10:00,0.976115313,0.631180373,0.443546418,0.33782327,0.205970081,1.618520141
1728,2021/7/15 11:00,0.982428489,0.442644079,0.198594676,0.607444571,0.495080658,1.743763984
1729,2021/7/15 12:00,0.98991523,0.042506212,0.647905099,0.609063933,0.533782341,1.833257585
1730,2021/7/15 13:00,0.978283859,0.487547594,0.646645692,0.386409767,0.019040085,1.539643138
1731,2021/7/15 14:00,0.986261677,0.498754146,0.503038146,0.258719479,0.237015242,1.497527012
1732,2021/7/15 15:00,0.988230984,0.370472987,0.547393136,0.65596549,0.515573929,2.089405544
1733,2021/7/15 16:00,0.967694858,0.152685091,0.287148696,0.37341513,0.634907535,1.448156451
1734,2021/7/15 17:00,0.974950641,0.589346097,0.612242991,0.193375422,0.425427341,1.820391851
1735,2021/7/15 18:00,0.973341114,0.597710874,0.443848566,0.592993959,0.647054838,2.281608237
1736,2021/7/15 19:00,0.966896195,0.389530122,0.593279001,0.520836086,0.586123021,2.089768230
1737,2021/7/15 20:00,0.96389325,0.567637799,0.630167826,0.331594171,0.650119589,2.179519385
1738,2021/7/15 21:00,0.96053868,0.592186132,0.604098808,0.209812083,0.495560504,1.901657527
1739,2021/7/15 22:00,0.961032546,0.58308827,0.634301742,0.506565928,0.437433948,2.161389888
1740,2021/7/15 23:00,0.986508564,0.604300883,0.418394032,0.061547124,0.282061072,1.366303111
1741,2021/7/16 0:00,0.968394179,0.624088872,0.630496638,0.192525392,0.275427589,1.722538491
1742,2021/7/16 1:00,0.964819078,0.184279412,0.096047409,0.643875284,0.498584977,1.422787081
1743,2021/7/16 2:00,0.965094601,0.030779892,0.013193416,0.639062351,0.53191917,1.214954829
1744,2021/7/16 3:00,0.975612254,0.431488333,0.258210712,0.635836079,0.546678472,1.872213596
1745,2021/7/16 4:00,0.965836473,0.497874155,0.608699271,0.505474677,0.235794415,1.847842518
1746,2021/7/16 5:00,0.960595497,0.485586553,0.636222036,0.528119345,0.369191018,2.019118953
1747,2021/7/16 6:00,0.965313293,0.517652061,0.665103313,0.158341309,0.364213891,1.705310574
1748,2021/7/16 7:00,0.96906194,0.444162404,0.619638753,0.309043045,0.238334389,1.611178591
1749,2021/7/16 8:00,0.98737254,0.485074047,0.554926395,0.66385189,0.05203458,1.755886913
1750,2021/7/16 9:00,0.969014152,0.015718157,0.248913715,0.448157389,0.588009217,1.300798479
1751,2021/7/16 10:00,0.97018804,0.539212386,0.645041587,0.331579808,0.16507319,1.680906970
1752,2021/7/16 11:00,0.977065091,0.558155877,0.608198784,0.459816317,0.353495392,1.979666370
1753,2021/7/16 12:00,0.971443415,0.179010181,0.562755037,0.595502723,0.602216787,1.939484729
1754,2021/7/16 13:00,0.961661168,0.645194985,0.563239614,0.143863107,0.308063892,1.660361598
1755,2021/7/16 14:00,0.97040115,0.638676127,0.646189597,0.564173718,0.054364387,1.903403828
1756,2021/7/16 15:00,0.978287547,0.614294117,0.536450528,0.023533009,0.596166131,1.770443785
1757,2021/7/16 16:00,0.985702494,0.658517265,0.539297817,0.477607889,0.152158871,1.827581842
1758,2021/7/16 17:00,0.982388868,0.489211877,0.622048173,0.22129814,0.051898285,1.384456475
1759,2021/7/16 18:00,0.971743691,0.646615887,0.470921601,0.564093113,0.299851033,1.981481633
1760,2021/7/16 19:00,0.968981102,0.635724321,0.534841802,0.591165661,0.449428822,2.211160606
1761,2021/7/16 20:00,0.96104208,0.481195098,0.182833463,0.653859946,0.593485962,1.911374469
1762,2021/7/16 21:00,0.988177909,0.241656992,0.416155461,0.595227131,0.59107901,1.844118594
1763,2021/7/16 22:00,0.972682812,0.302631871,0.321600866,0.631535127,0.444119931,1.699887796
1764,2021/7/16 23:00,0.980442749,0.487261293,0.627379321,0.068064991,0.526623931,1.709329538
1765,2021/7/17 0:00,0.971315442,0.000786528,0.018283571,0.614942058,0.515063504,1.149075662
1766,2021/7/17 1:00,0.963047668,0.49621715,0.377925114,0.532623929,0.543513903,1.950280097
1767,2021/7/17 2:00,0.967454741,0.633716284,0.638942227,0.216268438,0.014932908,1.503859858
1768,2021/7/17 3:00,0.983853095,0.623328492,0.257437985,0.613322474,0.42762825,1.921717200
1769,2021/7/17 4:00,0.968820783,0.379206948,0.264891849,0.609166493,0.44378989,1.697055181
1770,2021/7/17 5:00,0.989926787,0.28043921,0.382727174,0.581059711,0.50578436,1.750010455
1771,2021/7/17 6:00,0.965304692,0.595146399,0.611192696,0.005156947,0.620615036,1.832111078
1772,2021/7/17 7:00,0.979597136,0.019982584,0.562998854,0.651069437,0.356056821,1.590107697
1773,2021/7/17 8:00,0.987685563,0.128960064,0.564936774,0.664887922,0.484913715,1.843698476
1774,2021/7/17 9:00,0.961287288,0.374491847,0.469360723,0.591573232,0.562094004,1.997519805
1775,2021/7/17 10:00,0.961713851,0.654413942,0.532068125,0.212318093,0.538992976,1.937793137
1776,2021/7/17 11:00,0.981629491,0.598382606,0.658223287,0.377407179,0.408316261,2.042329334
1777,2021/7/17 12:00,0.987614046,0.203188381,0.022197423,0.631014458,0.55175118,1.408151441
1778,2021/7/17 13:00,0.961487376,0.386759534,0.494742756,0.659490227,0.364443413,1.90543593
1779,2021/7/17 14:00,0.973120128,0.465769505,0.22204752,0.509842637,0.619824491,1.817484152
1780,2021/7/17 15:00,0.978798769,0.662056532,0.295347156,0.594255829,0.524573641,2.076233158
1781,2021/7/17 16:00,0.978916969,0.217786107,0.631051795,0.494747167,0.62530379,1.968888859
1782,2021/7/17 17:00,0.977747131,0.396644236,0.108445896,0.637123544,0.365603369,1.507817046
1783,2021/7/17 18:00,0.972623677,0.656571395,0.031659693,0.624639974,0.584438925,1.897309987
1784,2021/7/17 19:00,0.967809859,0.629673115,0.387799233,0.500922077,0.421668839,1.940063264
1785,2021/7/17 20:00,0.981444546,0.55846603,0.038302988,0.61428408,0.416359702,1.627412801
1786,2021/7/17 21:00,0.984769325,0.549676778,0.516049132,0.434788901,0.237804016,1.738318825
1787,2021/7/17 22:00,0.978944538,0.496287563,0.626375285,0.324485433,0.1676542,1.614802481
1788,2021/7/17 23:00,0.970665335,0.316944769,0.425914033,0.46060066,0.625572783,1.829032245
1789,2021/7/18 0:00,0.984795316,0.498605011,0.659384418,0.18142574,0.017300559,1.35671573
1790,2021/7/18 1:00,0.97059394,0.490404674,0.634602799,0.120634019,0.631997355,1.877638846
1791,2021/7/18 2:00,0.976641887,0.578686643,0.009944887,0.519214781,0.499585347,1.607431657
1792,2021/7/18 3:00,0.973798996,0.606908636,0.432484206,0.170182436,0.292668806,1.502244085
1793,2021/7/18 4:00,0.976332496,0.446986404,0.61361091,0.097920135,0.189983556,1.348501004
1794,2021/7/18 5:00,0.962384543,0.488298437,0.641177164,0.253932774,0.104901462,1.488309838
1795,2021/7/18 6:00,0.969682683,0.479032446,0.319396088,0.595661505,0.420536598,1.814626636
1796,2021/7/18 7:00,0.98874094,0.521388641,0.522396022,0.11897456,0.272503477,1.435262700
1797,2021/7/18 8:00,0.974484253,0.360521603,0.09683072,0.468151214,0.54647249,1.471976028
1798,2021/7/18 9:00,0.987429777,0.438224538,0.63660877,0.195894121,0.622603041,1.893330470
1799,2021/7/18 10:00,0.971375837,0.409240027,0.59222086,0.289227868,0.640253073,1.930941827
1800,2021/7/18 11:00,0.968398112,0.513693276,0.590704193,0.103724998,0.550606589,1.758729056
1801,2021/7/18 12:00,0.961041447,0.651468847,0.249645089,0.386556861,0.630751687,1.918422484
1802,2021/7/18 13:00,0.968023435,0.580910434,0.648444718,0.322401726,0.207911463,1.759668342
1803,2021/7/18 14:00,0.976640378,0.651372821,0.591748142,0.068664379,0.639736915,1.951522256
1804,2021/7/18 15:00,0.965224859,0.528065588,0.330450157,0.615008554,0.581670415,2.055194713
1805,2021/7/18 16:00,0.976247643,0.321016221,0.433564448,0.548154964,0.584699488,1.887435121
1806,2021/7/18 17:00,0.96295899,0.425223968,0.14274354,0.51029998,0.494311703,1.572579190
1807,2021/7/18 18:00,0.983860908,0.269123659,0.584047843,0.62707906,0.643266169,2.123516731
1808,2021/7/18 19:00,0.983303607,0.637623483,0.261037361,0.579206802,0.657614991,2.135482637
1809,2021/7/18 20:00,0.976960293,0.454162924,0.591197258,0.381899077,0.123316591,1.550575850
1810,2021/7/18 21:00,0.983137002,0.608682632,0.484965125,0.575532573,0.489748541,2.158928871
1811,2021/7/18 22:00,0.987014218,0.002840887,0.263887159,0.64847619,0.532673881,1.447878116
